status,month,credit_history,purpose,credit_amount,savings,employment,investment_as_income_percentage,other_debtors,residence_since,property,age,installment_plans,housing,number_of_credits,skill_level,people_liable_for,telephone,foreign_worker,sex,decision
A13,44,A32,A49,18062,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,18687,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,18687,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A48,18625,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A48,18625,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,48,A32,A48,18000,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,48,A32,A48,18000,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A44,18687,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,18687,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,18062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,18062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,18062,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,18062,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,18062,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,17437,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,17437,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,17437,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,17437,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,58,A32,A48,16750,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,58,A32,A48,16750,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A44,16812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16812,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,16812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,16812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A48,16125,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A48,16125,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,58,A32,A48,15500,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,58,A32,A48,15500,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A73,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A73,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,56,A32,A47,15750,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0
A13,56,A32,A47,15750,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0
A13,59,A32,A44,16125,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,16125,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A48,15500,A63,A73,1,A103,3,A123,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A48,15500,A63,A73,1,A103,3,A123,1,A142,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A73,1,A103,3,A122,0,A142,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A73,1,A103,3,A122,1,A142,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,16125,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,16187,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A44,15562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A72,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A43,15500,A63,A72,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,16187,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,59,A32,A49,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A49,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A32,A44,15562,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A31,A49,16187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,59,A31,A49,16187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,16187,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,16187,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,58,A31,A48,15500,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,58,A31,A48,15500,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,54,A31,A44,15562,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A44,15562,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,54,A31,A49,15562,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A73,3,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A73,3,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A43,16750,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,49,A32,A43,16750,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A43,16750,A63,A73,3,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A43,16750,A63,A73,3,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A73,3,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A73,3,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A72,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A72,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,45,A32,A47,16875,A62,A73,1,A102,2,A122,0,A143,A152,2,A173,1,A192,A202,A92,0
A13,45,A32,A47,16875,A62,A73,1,A102,2,A122,1,A143,A152,2,A173,1,A192,A202,A92,0
A13,48,A32,A43,17250,A63,A73,1,A103,3,A122,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,48,A32,A43,17250,A63,A73,1,A103,3,A122,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A73,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A73,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A48,16750,A63,A72,1,A103,3,A123,0,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A48,16750,A63,A72,1,A103,3,A123,1,A143,A153,3,A173,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A72,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A72,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,17375,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,17437,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A72,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A44,16812,A63,A72,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A72,1,A103,3,A123,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,16812,A63,A72,1,A103,3,A123,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A49,17437,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A32,A49,16812,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A72,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A32,A44,16812,A63,A72,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,16812,A63,A73,3,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,16812,A63,A73,3,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,17437,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,17437,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,16812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,16812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,16812,A63,A73,1,A103,3,A123,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,16812,A63,A73,1,A103,3,A123,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,17375,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,17375,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,17437,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,17437,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A44,16812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A44,16812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,16812,A63,A73,1,A103,3,A122,0,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A44,16812,A63,A73,1,A103,3,A122,1,A143,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,17437,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,44,A31,A49,17437,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,16812,A63,A73,1,A103,3,A122,0,A142,A153,3,A174,1,A192,A202,A92,0
A13,49,A31,A49,16812,A63,A73,1,A103,3,A122,1,A142,A153,3,A174,1,A192,A202,A92,0
